age,gender,weight_kg,bmi,calories,protein_ratio,water_liters,workout_minutes,workout_days,workout_intensity,fitness_score
23,Female,63.3,28.1,2143.0,0.22,2.8,43,4,1,70.8
32,Female,80.7,31.5,2261.0,0.34,4.0,18,0,1,52.2
47,Male,71.6,28.8,2028.0,0.17,1.8,20,4,2,66.1
59,Male,58.8,23.8,2082.0,0.18,2.5,33,0,2,72.1
54,Female,67.5,28.6,2012.0,0.38,2.3,28,1,2,59.3
54,Female,68.7,26.2,2406.0,0.11,2.8,78,6,2,77.6
59,Female,48.6,21.6,2313.0,0.17,3.1,39,5,2,90.7
54,Male,68.0,26.3,1884.0,0.24,3.2,79,6,2,96.4
52,Male,77.2,19.5,2370.0,0.22,1.5,17,0,2,61.7
40,Female,68.6,26.3,2738.0,0.29,1.7,48,5,2,73.0
23,Male,72.5,31.0,2002.0,0.16,1.6,60,1,2,70.9
21,Female,74.8,27.3,1985.0,0.12,3.7,64,3,2,86.8
35,Female,66.6,28.8,2202.0,0.21,2.3,74,1,2,65.5
26,Female,77.3,22.5,2613.0,0.26,2.4,35,6,2,85.1
46,Female,84.6,25.9,2069.0,0.27,2.6,69,2,1,76.5
30,Female,54.8,26.8,2753.0,0.28,3.6,6,0,1,52.8
64,Female,66.6,22.8,1883.0,0.26,1.5,60,3,2,70.7
34,Female,93.3,26.7,2256.0,0.17,1.8,63,1,2,69.1
62,Male,71.7,25.8,1690.0,0.33,3.2,87,4,1,91.7
49,Female,69.7,26.8,1919.0,0.13,3.9,73,6,3,100.0
39,Male,67.4,19.9,2136.0,0.16,3.1,29,0,2,70.8
21,Female,82.7,29.1,2281.0,0.32,2.2,16,1,2,62.4
22,Female,60.6,25.8,2572.0,0.18,2.8,43,3,2,81.9
54,Male,79.3,23.5,1990.0,0.25,3.9,71,5,3,100.0
58,Male,67.2,23.6,2326.0,0.2,2.8,75,6,1,93.6
30,Female,62.5,23.8,1798.0,0.25,2.4,25,6,1,83.7
51,Male,67.7,20.7,2503.0,0.2,2.5,16,4,2,78.1
62,Female,69.5,28.8,2593.0,0.4,3.9,34,5,2,80.4
39,Female,65.0,27.9,2511.0,0.21,3.3,45,0,2,56.7
40,Male,81.1,28.1,2511.0,0.29,3.2,4,6,2,82.4
20,Male,62.6,30.1,2173.0,0.37,2.1,44,3,1,81.8
59,Male,71.4,24.8,2283.0,0.29,2.9,74,6,2,100.0
51,Male,75.4,17.4,2171.0,0.27,2.4,15,4,3,73.5
49,Female,71.3,26.5,2186.0,0.27,2.1,57,5,2,79.2
62,Male,77.7,26.4,1977.0,0.25,3.7,41,2,1,78.5
38,Male,65.7,30.2,2285.0,0.34,2.5,59,4,2,77.9
63,Male,76.2,28.3,2325.0,0.12,2.2,55,5,3,91.6
61,Male,76.5,24.5,2496.0,0.37,3.8,5,0,2,85.8
38,Male,79.7,23.4,2318.0,0.28,2.0,19,2,3,78.0
61,Female,51.1,28.0,2464.0,0.35,3.4,83,1,3,85.1
28,Female,75.1,13.4,1977.0,0.1,3.1,23,2,2,65.9
56,Male,79.0,25.0,2627.0,0.36,3.8,66,2,3,97.4
21,Male,65.9,27.8,2128.0,0.14,3.6,87,2,2,95.8
18,Female,64.5,23.5,1585.0,0.32,3.3,51,6,2,100.0
45,Male,63.0,22.5,2083.0,0.22,2.3,9,6,3,91.2
41,Female,59.7,25.2,2373.0,0.3,2.7,24,4,2,78.7
52,Female,76.7,29.4,2225.0,0.29,3.9,81,2,2,72.9
30,Male,92.8,25.8,1617.0,0.15,1.6,44,2,3,73.9
64,Female,64.4,21.3,2265.0,0.25,3.5,77,6,1,100.0
51,Male,65.3,28.9,2238.0,0.18,2.1,0,1,2,54.9
28,Male,70.2,29.6,1909.0,0.27,2.0,83,2,2,87.0
53,Female,54.0,20.8,2369.0,0.32,2.1,24,5,2,87.3
34,Female,63.0,35.2,2160.0,0.12,1.6,75,4,2,56.2
52,Male,69.4,24.0,1615.0,0.25,4.0,72,3,1,87.3
35,Female,61.1,27.8,2409.0,0.29,3.7,8,6,2,84.6
57,Male,82.0,26.9,2252.0,0.19,2.8,41,3,2,81.2
39,Female,57.1,21.2,2654.0,0.39,3.3,62,4,1,88.6
41,Female,79.0,22.2,1941.0,0.26,2.9,24,4,1,75.8
36,Male,84.7,24.3,2130.0,0.15,3.5,47,2,2,93.5
54,Male,73.8,16.5,2520.0,0.13,3.6,54,4,2,77.5
56,Male,68.6,27.3,1925.0,0.26,2.1,65,2,1,80.5
38,Female,72.5,16.4,2509.0,0.21,2.6,88,0,2,74.5
25,Male,65.6,24.1,2517.0,0.16,3.1,81,1,1,96.6
45,Male,49.6,21.3,2294.0,0.11,3.9,23,1,2,81.8
22,Female,60.2,26.3,2150.0,0.27,3.2,81,1,2,100.0
34,Female,69.9,15.2,2006.0,0.28,3.7,43,6,2,87.0
54,Male,60.6,17.4,1984.0,0.14,3.6,55,0,1,70.8
53,Male,65.9,21.6,2293.0,0.28,3.0,34,1,2,87.7
36,Male,74.8,26.1,1337.0,0.39,3.7,33,2,3,88.0
44,Male,71.5,24.9,2033.0,0.39,2.4,5,5,2,79.0
51,Female,80.6,28.2,1992.0,0.37,2.4,48,3,2,64.3
28,Female,72.9,24.4,1904.0,0.34,3.5,15,1,1,67.3
62,Male,73.5,23.9,2256.0,0.16,1.8,86,6,2,96.8
64,Male,62.9,19.7,1759.0,0.15,2.3,12,1,2,65.2
29,Male,56.7,23.1,2561.0,0.23,3.0,11,2,1,78.0
38,Female,65.9,23.9,2474.0,0.29,2.6,10,5,2,81.9
28,Male,62.7,15.8,2608.0,0.36,3.9,46,2,2,85.9
56,Male,68.3,20.4,2042.0,0.17,3.9,59,1,2,78.0
45,Female,59.3,25.9,2262.0,0.24,2.8,48,4,1,79.8
22,Female,78.4,24.7,2447.0,0.29,2.8,51,0,2,84.9
34,Male,62.7,23.0,2161.0,0.23,3.3,60,6,2,100.0
37,Male,66.4,21.6,2030.0,0.24,2.6,85,3,2,96.4
58,Female,69.8,17.0,2236.0,0.17,2.0,39,3,2,73.1
63,Male,81.2,15.3,2138.0,0.4,3.4,89,6,3,100.0
29,Male,87.6,22.8,1879.0,0.24,3.3,70,0,2,85.4
23,Female,88.3,30.0,1486.0,0.26,2.1,74,6,1,73.8
34,Female,57.2,24.1,1923.0,0.17,3.6,52,1,2,75.7
36,Female,66.3,28.1,1492.0,0.25,3.0,60,1,2,60.1
43,Male,64.4,19.3,1939.0,0.18,2.1,21,1,1,76.6
61,Female,73.7,25.1,2626.0,0.16,3.1,82,1,2,76.3
61,Female,73.1,21.2,1645.0,0.18,2.1,37,1,1,57.9
49,Male,64.2,21.0,2335.0,0.1,2.2,83,5,2,89.4
23,Male,63.4,27.0,2567.0,0.27,3.6,60,3,2,98.4
53,Female,60.0,23.5,1728.0,0.22,3.8,82,1,2,88.8
55,Female,43.5,18.5,2738.0,0.37,2.1,82,2,2,84.7
28,Male,57.0,24.4,2177.0,0.11,3.8,46,4,1,100.0
50,Male,78.7,21.1,2607.0,0.11,2.1,26,1,2,67.8
41,Female,84.6,18.2,2281.0,0.37,1.8,80,5,1,79.6
40,Female,83.5,20.0,2062.0,0.14,1.6,17,2,3,84.7
32,Male,79.1,32.2,1328.0,0.1,2.1,19,3,1,46.8
44,Female,59.9,28.8,1866.0,0.15,2.5,41,2,1,58.9
28,Male,58.2,15.9,2404.0,0.35,3.8,40,0,2,76.6
34,Female,51.9,23.2,2661.0,0.34,2.1,71,0,2,80.8
31,Male,64.2,23.5,1779.0,0.2,2.4,57,2,2,79.3
44,Male,70.9,22.9,2182.0,0.3,3.3,39,1,3,100.0
35,Female,59.9,21.3,2066.0,0.25,2.3,74,1,1,81.8
45,Female,74.3,27.0,2325.0,0.37,3.2,29,5,2,74.2
64,Male,76.5,27.8,2227.0,0.12,2.6,11,1,1,48.1
64,Female,65.3,28.2,2088.0,0.34,2.0,61,5,2,78.1
21,Female,56.6,25.3,2392.0,0.15,3.3,61,2,3,97.2
24,Female,83.8,26.4,1993.0,0.22,1.6,86,0,2,72.4
62,Male,70.4,22.6,2203.0,0.16,2.2,69,0,1,83.2
52,Female,89.4,17.7,2431.0,0.31,2.4,14,3,3,71.0
26,Female,70.9,17.6,1982.0,0.3,2.6,6,6,3,95.0
25,Male,71.6,20.6,2092.0,0.26,3.2,5,5,1,89.4
62,Female,60.4,23.2,2033.0,0.31,2.6,26,6,2,90.0
34,Female,65.8,18.9,2336.0,0.29,3.0,1,0,3,69.3
34,Male,54.4,19.5,2305.0,0.33,3.0,5,0,2,71.7
50,Male,56.6,22.5,2045.0,0.17,2.4,60,4,3,89.9
49,Female,77.4,27.5,2302.0,0.23,3.8,31,0,1,66.6
25,Female,67.2,25.3,1356.0,0.15,3.9,28,2,1,67.1
36,Male,65.8,20.5,2451.0,0.23,3.0,64,5,2,96.5
55,Male,62.6,24.2,2469.0,0.31,1.7,14,1,2,65.9
20,Female,66.1,18.7,2048.0,0.31,2.7,9,2,2,84.1
22,Female,81.3,20.5,1988.0,0.31,2.0,9,5,2,77.7
30,Female,71.4,17.4,2183.0,0.19,2.7,9,1,1,58.3
64,Male,58.2,25.7,1927.0,0.3,2.0,36,1,3,82.8
63,Female,80.3,22.9,1974.0,0.21,3.3,31,3,2,81.0
48,Male,87.3,23.4,2292.0,0.38,1.7,35,5,2,86.4
33,Male,74.9,27.2,2443.0,0.2,3.9,63,0,1,81.2
49,Male,78.9,20.0,2295.0,0.28,2.0,88,3,1,88.3
39,Female,82.2,25.9,3066.0,0.33,3.2,14,1,2,67.2
46,Female,53.4,31.9,2575.0,0.37,3.8,72,6,2,80.2
39,Female,88.6,20.1,2421.0,0.23,2.1,15,4,1,67.6
60,Male,81.0,17.7,2410.0,0.21,3.8,82,4,1,84.0
20,Female,74.9,19.0,2226.0,0.23,2.5,45,6,2,100.0
27,Male,68.7,25.6,2351.0,0.2,3.9,43,5,2,100.0
59,Male,56.6,31.0,2259.0,0.3,3.9,75,3,1,84.4
38,Male,66.7,30.8,2515.0,0.38,2.0,34,3,2,63.7
33,Male,74.5,27.4,2116.0,0.14,3.6,50,0,1,65.5
29,Male,59.0,27.5,2100.0,0.27,2.0,57,3,1,83.8
19,Male,69.3,25.9,2553.0,0.37,2.1,4,6,1,87.1
58,Female,58.2,26.9,2062.0,0.13,1.7,37,3,2,59.7
41,Male,66.2,25.2,1917.0,0.25,1.9,5,2,2,70.4
52,Female,56.5,20.8,1976.0,0.36,3.1,50,3,3,100.0
47,Male,55.4,30.9,2425.0,0.37,2.6,13,5,1,66.2
47,Female,73.4,29.3,3002.0,0.25,3.5,47,3,1,60.9
64,Female,64.2,20.9,1934.0,0.11,2.3,11,5,3,87.8
52,Female,65.1,26.6,2394.0,0.13,3.9,85,6,2,100.0
36,Female,63.7,29.8,2246.0,0.28,1.6,51,5,1,68.0
25,Male,97.2,25.7,2538.0,0.14,1.7,67,2,2,73.6
43,Male,76.1,23.2,2391.0,0.14,3.3,58,1,2,89.9
57,Male,77.1,29.7,2557.0,0.33,3.7,17,5,2,76.3
24,Male,62.2,25.0,2288.0,0.33,3.5,52,6,1,100.0
47,Female,75.0,21.5,1950.0,0.35,2.7,30,6,1,91.7
24,Female,67.7,19.4,1996.0,0.13,2.2,34,1,2,79.6
20,Female,62.2,12.3,2264.0,0.16,1.5,3,2,2,59.8
18,Male,89.3,31.9,2340.0,0.35,2.8,8,0,1,62.2
53,Female,75.7,20.7,2085.0,0.32,2.7,14,3,1,71.2
42,Male,75.2,27.9,2805.0,0.34,2.4,41,5,2,80.4
54,Female,60.3,20.3,2482.0,0.4,2.9,58,0,2,74.6
18,Female,57.3,24.7,1575.0,0.36,3.3,84,4,1,99.1
32,Female,69.4,25.8,2163.0,0.26,3.3,72,0,3,89.8
54,Female,64.3,19.0,1891.0,0.19,2.2,31,6,2,81.6
30,Female,76.1,27.8,2772.0,0.27,3.0,79,3,2,77.4
57,Male,76.8,23.2,1534.0,0.29,1.9,44,1,2,64.3
25,Female,70.7,26.2,2326.0,0.2,1.8,4,3,2,64.5
22,Male,78.3,29.8,2237.0,0.33,3.5,30,5,2,89.6
26,Male,71.9,27.0,2444.0,0.13,3.2,24,3,2,82.3
18,Male,61.3,23.6,2297.0,0.33,3.4,55,3,2,100.0
53,Male,68.0,31.8,2821.0,0.11,1.9,0,0,2,45.3
52,Male,71.4,23.8,2475.0,0.25,3.8,60,6,2,100.0
19,Male,79.3,24.4,1649.0,0.36,1.8,66,1,1,83.2
57,Male,72.2,23.3,2621.0,0.13,3.7,84,1,1,77.3
40,Male,64.3,19.1,2261.0,0.26,2.4,66,5,2,82.8
26,Female,79.7,18.7,2622.0,0.15,1.8,41,0,2,68.7
51,Female,73.8,21.8,2105.0,0.37,2.2,58,0,3,80.5
63,Male,85.5,19.9,1881.0,0.35,2.0,49,0,1,64.3
31,Male,70.9,22.9,1825.0,0.38,2.7,76,4,1,95.8
21,Male,59.6,27.3,2518.0,0.36,3.9,33,4,1,100.0
47,Female,81.8,22.4,2439.0,0.32,2.3,67,3,2,94.2
48,Female,64.2,24.9,2022.0,0.16,3.0,53,5,1,88.1
55,Male,73.0,22.0,1399.0,0.19,3.7,81,4,2,95.2
28,Male,71.9,34.2,2530.0,0.25,3.1,13,6,2,72.9
52,Female,70.5,30.0,1589.0,0.28,2.4,31,0,3,59.6
25,Female,68.3,23.0,2852.0,0.33,4.0,69,0,3,92.7
20,Male,53.5,25.1,1766.0,0.17,2.0,80,0,2,86.8
31,Male,60.0,18.6,2204.0,0.14,2.8,7,1,2,67.6
30,Male,81.2,23.1,2269.0,0.24,3.5,34,5,1,98.4
62,Male,74.3,21.6,2309.0,0.15,1.5,23,6,1,73.7
49,Female,89.1,27.0,2297.0,0.31,3.3,2,1,1,46.3
51,Female,59.6,20.3,2239.0,0.27,2.2,80,4,1,85.7
62,Male,69.7,30.6,2070.0,0.32,1.9,35,6,2,82.2
36,Male,81.6,23.7,2133.0,0.12,2.2,50,2,2,84.2
55,Male,64.3,20.5,2004.0,0.39,3.9,80,2,3,100.0
33,Female,65.1,24.1,2235.0,0.1,3.7,56,0,3,73.1
19,Male,67.1,26.9,1674.0,0.2,2.0,58,1,2,71.0
57,Male,65.5,26.1,2295.0,0.3,1.8,88,5,1,87.0
34,Male,75.3,24.6,2170.0,0.11,2.4,21,3,2,78.2
51,Female,52.2,27.5,2452.0,0.13,3.0,36,4,2,71.0
59,Male,86.4,27.3,2109.0,0.12,3.7,74,1,1,86.2
33,Female,60.4,27.3,2381.0,0.27,3.9,11,0,1,61.9
55,Male,48.8,22.9,2366.0,0.37,3.4,20,0,2,86.7
19,Male,69.9,22.9,2158.0,0.27,3.0,14,2,3,93.9
19,Male,66.2,23.2,2306.0,0.28,1.9,11,5,1,78.1
43,Female,68.2,22.0,1797.0,0.2,1.7,85,6,2,96.8
30,Male,73.1,24.4,2602.0,0.11,3.0,55,5,1,96.0
64,Male,76.4,24.0,2036.0,0.11,2.8,15,0,2,75.9
48,Female,86.9,30.6,2147.0,0.37,3.6,32,6,2,75.4
51,Female,63.1,22.0,1884.0,0.13,2.3,42,0,3,69.4
56,Female,77.7,20.1,1970.0,0.4,1.6,48,3,3,82.7
20,Male,77.1,26.6,2693.0,0.15,2.6,77,4,2,96.8
25,Female,43.6,24.3,2241.0,0.3,3.9,17,3,3,88.7
40,Male,61.7,21.3,2111.0,0.38,3.5,15,6,1,95.4
31,Female,57.1,27.1,2109.0,0.21,1.6,39,2,2,72.0
44,Female,74.5,22.9,2201.0,0.32,3.7,66,1,2,90.8
46,Female,73.4,30.1,2417.0,0.21,2.7,61,5,2,69.5
56,Male,73.6,20.2,2258.0,0.19,2.4,89,2,2,95.2
56,Male,66.9,21.7,2265.0,0.16,2.4,78,5,2,99.9
18,Male,68.0,24.5,1923.0,0.35,3.0,26,0,2,82.5
34,Male,69.7,29.4,2112.0,0.18,2.8,80,4,1,88.1
58,Male,66.0,21.1,2247.0,0.18,3.1,13,0,3,79.8
47,Male,77.8,25.5,2191.0,0.4,2.9,65,4,3,100.0
30,Male,59.3,19.3,2075.0,0.2,1.9,26,4,2,89.3
38,Male,62.2,27.7,2048.0,0.23,2.1,53,4,1,79.2
36,Male,71.2,21.4,2331.0,0.4,3.6,87,1,2,100.0
36,Female,66.3,26.5,2338.0,0.21,3.2,59,2,1,65.5
42,Female,58.9,26.7,2497.0,0.21,2.6,39,6,2,71.2
39,Male,75.3,16.7,2259.0,0.35,2.0,44,5,2,98.0
48,Male,64.3,24.8,1577.0,0.19,1.5,67,5,2,85.5
34,Male,61.6,22.0,2907.0,0.17,2.3,89,1,3,98.2
40,Male,68.3,26.0,2197.0,0.23,1.6,67,6,2,91.7
49,Female,61.1,20.5,2077.0,0.31,2.7,62,1,3,87.4
27,Female,69.7,21.7,2183.0,0.11,3.6,76,1,3,98.8
27,Male,66.4,28.8,2081.0,0.21,2.2,39,3,1,74.8
53,Female,64.9,28.5,1954.0,0.2,3.6,40,3,2,71.8
25,Female,64.9,20.0,2384.0,0.17,3.3,60,3,2,100.0
37,Male,80.0,31.2,2155.0,0.3,1.8,64,6,1,82.8
49,Male,73.7,13.7,2173.0,0.19,3.1,0,1,2,62.4
31,Male,52.9,24.9,1449.0,0.28,1.9,8,0,2,67.2
45,Male,78.8,18.9,2132.0,0.25,3.1,74,6,2,100.0
63,Female,75.2,25.5,1877.0,0.17,1.9,79,3,3,82.2
41,Male,74.6,23.0,2043.0,0.18,2.5,14,3,2,82.4
32,Female,78.9,19.9,2271.0,0.15,2.9,58,6,2,100.0
39,Male,70.2,21.1,2016.0,0.12,1.6,65,6,2,96.8
47,Female,76.2,20.9,2057.0,0.29,1.9,9,1,2,68.4
21,Male,65.4,24.3,2229.0,0.3,2.3,48,2,3,100.0
30,Male,78.5,27.9,2048.0,0.15,2.7,10,0,3,64.9
40,Female,72.2,31.8,1883.0,0.28,3.6,29,4,2,67.4
25,Female,56.2,23.3,1684.0,0.39,2.0,22,6,2,88.0
35,Female,80.4,25.2,2301.0,0.12,2.4,21,4,2,77.5
29,Male,68.7,28.7,2045.0,0.25,2.7,50,5,2,85.6
48,Female,67.3,22.2,1700.0,0.32,2.2,41,6,2,83.5
31,Female,65.6,20.9,2574.0,0.11,3.1,28,0,2,69.7
51,Female,66.3,31.8,2301.0,0.33,2.1,44,1,2,59.5
35,Female,72.3,23.3,1844.0,0.39,3.4,32,6,1,80.0
51,Female,60.1,24.9,1989.0,0.13,2.8,38,2,3,70.7
28,Female,54.3,17.6,2514.0,0.35,1.7,72,2,2,71.9
58,Female,59.4,21.9,2147.0,0.21,3.1,64,4,3,93.7
29,Female,73.8,31.5,2074.0,0.14,2.9,81,2,1,67.9
32,Female,68.4,25.9,2425.0,0.25,2.3,49,4,1,81.3
48,Male,81.1,23.9,2150.0,0.12,1.5,85,5,1,94.3
46,Male,69.4,29.6,2569.0,0.26,2.0,47,3,1,57.7
43,Female,78.4,17.4,2076.0,0.11,2.5,36,5,1,71.6
35,Male,63.1,22.3,2029.0,0.32,2.0,77,1,2,92.1
49,Male,65.6,33.1,2205.0,0.25,2.9,85,2,2,73.6
39,Female,70.1,23.8,2489.0,0.24,3.3,32,1,2,68.6
55,Female,68.5,23.8,2275.0,0.16,3.6,5,3,1,61.1
34,Female,67.6,28.7,2231.0,0.21,3.1,69,0,2,65.2
40,Female,61.3,29.0,1958.0,0.15,3.2,54,0,2,67.8
41,Female,54.1,18.8,1914.0,0.32,3.0,43,0,1,73.4
25,Female,76.3,25.7,2490.0,0.16,4.0,49,4,2,100.0
58,Male,75.2,31.0,2521.0,0.29,2.2,53,4,2,77.6
23,Female,63.9,21.4,2512.0,0.18,2.2,62,0,2,76.7
22,Male,73.8,22.5,2437.0,0.3,1.8,15,3,2,90.0
61,Female,68.3,24.1,2334.0,0.26,2.7,46,5,3,93.1
46,Female,81.1,26.8,2329.0,0.23,1.7,56,6,1,77.7
45,Male,56.9,18.3,2240.0,0.3,2.2,1,4,2,75.6
28,Female,68.7,11.5,2369.0,0.22,2.7,36,5,2,74.0
18,Female,67.9,24.9,2187.0,0.35,3.9,22,5,3,100.0
60,Male,71.6,28.7,2368.0,0.32,3.9,84,0,2,78.4
36,Female,85.4,22.8,2475.0,0.26,3.4,12,1,2,78.7
26,Male,68.8,21.6,1823.0,0.36,2.5,64,0,3,89.5
44,Female,77.4,23.3,2529.0,0.35,3.7,47,6,2,89.1
51,Female,68.5,30.4,2183.0,0.26,3.7,6,0,3,58.9
61,Male,80.7,21.3,2637.0,0.12,3.8,30,6,2,97.4
21,Female,77.5,26.3,2581.0,0.27,3.1,62,1,1,81.5
53,Male,66.7,19.4,1891.0,0.21,2.0,44,5,1,82.0
35,Male,65.9,19.6,2200.0,0.26,1.7,55,4,2,86.3
32,Male,74.9,27.4,1640.0,0.29,3.8,63,5,1,89.2
30,Female,63.4,30.5,2084.0,0.29,1.6,21,1,2,53.6
36,Female,71.9,27.6,2307.0,0.3,2.2,62,6,3,95.4
23,Male,66.4,15.8,2454.0,0.3,2.7,79,4,2,96.9
29,Female,73.7,22.3,2221.0,0.13,1.6,27,3,2,84.6
54,Female,68.4,25.0,2333.0,0.16,3.8,43,4,3,92.3
34,Female,63.1,24.2,1989.0,0.29,2.2,88,6,1,90.5
40,Male,81.1,16.3,2194.0,0.22,1.6,13,6,2,75.9
43,Female,72.4,18.8,2023.0,0.33,4.0,84,2,1,88.6
46,Male,69.5,20.8,2285.0,0.14,2.3,18,4,1,76.4
50,Female,74.2,23.7,2617.0,0.16,3.7,59,2,2,83.7
44,Female,53.3,16.3,2183.0,0.27,2.6,76,4,2,88.1
42,Male,90.9,26.4,1789.0,0.25,3.2,1,6,2,78.6
27,Female,70.2,23.6,2259.0,0.18,2.1,50,1,2,88.0
64,Male,50.4,19.8,2412.0,0.22,2.8,77,4,2,95.3
40,Female,82.0,24.8,1925.0,0.11,2.1,33,0,2,54.1
38,Male,62.5,18.2,2573.0,0.11,3.9,81,4,2,97.7
38,Female,80.4,23.8,2021.0,0.13,1.7,87,1,2,69.8
60,Female,71.2,16.8,1972.0,0.27,2.2,50,1,2,70.3
30,Female,54.3,17.4,1666.0,0.36,3.7,18,4,3,88.5
54,Male,72.6,22.2,2281.0,0.18,2.7,35,6,3,100.0
50,Male,71.9,21.1,2745.0,0.11,3.0,84,4,3,94.5
41,Male,81.5,25.5,2310.0,0.31,3.1,82,4,1,91.4
61,Female,75.2,23.9,1980.0,0.36,1.7,25,5,2,77.2
28,Male,57.6,32.4,2354.0,0.14,1.5,34,5,3,75.7
34,Male,80.0,22.9,2440.0,0.22,3.8,62,3,2,100.0
21,Male,65.9,10.8,2548.0,0.15,2.2,3,6,2,68.4
64,Male,87.2,15.9,1830.0,0.13,2.5,84,2,2,78.1
42,Male,66.5,19.2,2666.0,0.29,3.2,2,4,2,72.4
47,Male,67.9,37.5,2264.0,0.39,2.1,4,4,2,44.1
26,Male,61.8,23.9,2726.0,0.3,3.3,28,2,2,85.4
38,Male,65.0,28.4,2247.0,0.4,2.6,18,0,3,79.4
37,Male,62.4,28.0,2373.0,0.23,3.6,16,3,2,71.3
36,Male,81.8,18.9,1915.0,0.37,2.2,33,3,1,80.5
36,Female,56.7,16.8,2495.0,0.16,2.0,19,0,3,68.6
29,Female,78.0,26.6,1877.0,0.14,3.6,27,2,1,75.4
54,Male,78.3,15.1,2281.0,0.31,2.3,72,6,2,93.8
59,Female,83.8,27.9,2071.0,0.21,2.5,66,2,2,66.8
34,Female,70.4,23.5,2174.0,0.2,3.5,9,1,2,68.0
54,Male,59.7,26.5,2526.0,0.3,3.1,20,2,2,64.8
56,Male,68.3,25.2,2093.0,0.2,2.6,3,5,3,94.5
45,Male,75.9,25.4,2532.0,0.27,2.1,21,6,1,82.3
58,Female,70.8,24.4,2078.0,0.19,3.4,70,3,2,89.0
52,Male,73.7,25.1,2239.0,0.34,2.0,61,6,1,78.5
64,Female,83.7,24.2,2845.0,0.19,3.8,11,5,2,80.3
35,Male,75.8,18.5,2237.0,0.26,1.9,10,1,1,65.8
31,Female,72.0,22.4,2177.0,0.11,3.5,21,4,3,94.0
52,Female,51.6,32.7,2242.0,0.34,2.6,28,4,3,66.5
61,Male,62.2,25.3,2101.0,0.29,2.0,60,4,2,88.0
58,Male,66.0,28.6,1900.0,0.16,2.5,60,1,2,64.3
24,Female,50.2,20.1,2818.0,0.16,2.1,26,3,2,78.3
58,Female,58.9,20.0,2078.0,0.18,1.8,46,2,2,68.2
30,Male,67.3,19.2,1743.0,0.27,2.1,83,1,1,85.4
35,Male,68.9,18.7,2153.0,0.26,3.7,13,6,2,99.0
54,Female,75.1,17.5,2307.0,0.18,1.8,6,3,1,63.4
30,Male,67.9,24.9,2138.0,0.31,3.9,14,6,1,87.5
53,Female,72.5,22.6,2185.0,0.37,1.5,45,2,3,82.0
48,Male,65.8,27.5,2151.0,0.11,3.1,27,0,2,70.2
19,Male,70.4,22.8,2328.0,0.23,3.6,42,3,3,100.0
33,Male,74.5,14.4,2446.0,0.28,3.8,9,5,2,91.1
26,Female,84.7,25.8,2142.0,0.28,1.9,50,5,2,82.1
26,Male,64.9,15.9,2977.0,0.11,3.2,2,0,1,54.1
55,Female,71.4,24.9,2512.0,0.16,1.8,75,6,1,81.4
28,Male,78.7,20.9,2198.0,0.12,2.4,76,4,3,100.0
39,Female,55.6,24.9,1804.0,0.27,3.3,43,6,2,91.5
50,Female,90.0,18.2,2234.0,0.29,2.4,53,4,2,75.2
53,Male,81.8,27.1,2444.0,0.15,2.3,33,3,2,70.8
62,Female,52.9,24.2,2446.0,0.2,1.8,64,5,1,75.3
40,Female,73.7,22.6,1644.0,0.2,1.7,88,0,2,75.3
62,Female,64.4,17.2,2235.0,0.35,1.8,82,1,1,78.5
62,Female,66.0,31.2,2056.0,0.16,3.7,24,2,2,62.3
51,Male,73.5,20.4,2649.0,0.26,1.5,62,4,2,94.4
26,Male,80.5,25.1,2237.0,0.33,3.2,69,4,3,100.0
41,Male,65.3,20.2,1515.0,0.35,3.4,44,4,3,91.3
25,Female,65.5,39.1,2310.0,0.3,2.9,67,4,1,69.2
24,Female,73.7,24.6,1615.0,0.19,3.3,25,5,2,84.4
53,Male,75.7,21.5,2335.0,0.35,3.1,25,3,2,85.4
35,Male,59.9,26.4,2976.0,0.32,2.6,25,5,1,80.4
20,Female,87.2,27.0,2608.0,0.31,2.5,77,3,2,83.4
45,Male,63.6,25.6,2278.0,0.12,3.9,61,0,1,78.9
23,Male,79.6,22.7,2002.0,0.11,3.9,60,1,1,98.7
61,Female,74.5,25.8,2582.0,0.31,3.1,1,0,3,63.5
61,Male,76.1,23.4,2391.0,0.38,2.0,40,5,2,97.4
38,Female,63.8,23.9,2120.0,0.33,2.6,44,5,1,84.9
45,Male,52.8,20.9,2038.0,0.35,2.7,84,1,2,83.8
57,Female,69.8,18.1,1928.0,0.26,3.4,13,3,2,80.0
18,Female,69.8,26.3,2312.0,0.19,3.2,36,4,2,96.0
53,Female,60.4,26.4,2075.0,0.3,2.8,1,0,3,65.7
38,Female,79.2,29.2,2250.0,0.31,3.2,4,1,2,58.5
60,Female,69.5,24.2,2478.0,0.3,1.6,1,2,2,62.6
52,Male,61.9,23.1,2067.0,0.38,3.4,0,1,2,76.5
30,Male,75.9,18.4,2394.0,0.21,2.0,47,0,3,86.6
27,Male,76.1,23.8,2567.0,0.11,3.1,21,6,1,90.5
61,Female,62.8,25.4,2319.0,0.37,1.8,40,3,2,75.3
64,Male,82.3,16.7,2410.0,0.15,1.8,24,4,2,70.5
27,Female,92.4,28.3,2321.0,0.31,1.6,45,2,3,80.5
63,Female,59.1,21.2,2205.0,0.36,3.8,8,6,2,91.0
30,Male,68.2,23.2,2451.0,0.19,3.0,60,0,3,100.0
